,deterministic_objs,deterministic_time,Surrogate_0_objs,Surrogate_0_times,Surrogate_0_deltas,Surrogate_0_inst,Surrogate_0_acc,Surrogate_1_objs,Surrogate_1_times,Surrogate_1_deltas,Surrogate_1_inst,Surrogate_1_acc,Surrogate_2_objs,Surrogate_2_times,Surrogate_2_deltas,Surrogate_2_inst,Surrogate_2_acc,Surrogate_3_objs,Surrogate_3_times,Surrogate_3_deltas,Surrogate_3_inst,Surrogate_3_acc,Surrogate_4_objs,Surrogate_4_times,Surrogate_4_deltas,Surrogate_4_inst,Surrogate_4_acc
0,223295.93145769418,134.159672498703,224371.24332553978,0.6372179985046387,-0.004815635738752022,26.004933731433187,88.9569346564592,225544.1299155861,1.6045904159545898,-0.010068246399365556,22.117278356011482,75.92391095448257,224057.8734140634,121.41063618659973,-0.003412251855173476,20.649696506640293,71.66230177123924,224428.35552882223,2062.8818073272705,-0.005071404856037843,21.499815661676816,73.04734907347546,222836.48529280594,10800.344232082367,0.0020575662166746173,-1,-1
1,197052.22149804898,119.83346724510193,195158.21806484897,0.09806561470031738,0.009611682724514525,10.628921677127108,19.28462109179535,196829.57462872122,0.4787724018096924,0.0011298876390995725,4.853862533697058,12.124696971846861,196081.93672946005,4.42145562171936,0.004923998121982781,5.135522913950277,9.575971981048625,198007.299198883,167.3563995361328,-0.004846825341897904,3.790190082676172,8.137362838810033,-1.0,-1.0,-1.0,-1,-1
2,217227.43957553466,120.51981949806213,218667.36575064203,0.1156456470489502,-0.006628656940950921,27.988199409692623,92.73823857341924,216433.1236702814,0.3211853504180908,0.0036566094357386955,22.063079284326953,76.3151346967814,218595.57129673404,36.007925033569336,-0.006298153326636457,16.992619273201573,57.51298128747882,218690.39299119834,283.5537519454956,-0.006734662151900841,22.394185730736424,76.21891905477283,-1.0,-1.0,-1.0,-1,-1
3,204014.86784213505,132.11748147010803,202038.0266995128,0.08291149139404297,0.00968969155793058,7.892362233585969,17.693160751288737,203732.84732620043,2.0460574626922607,0.0013823527614313259,7.597346053426441,13.64482657680766,203662.65218736464,5.403163909912109,0.0017264215029805993,12.497779674409571,32.88149641568832,203823.94885490247,1316.6917281150818,0.0009358091851438593,7.720499153044964,13.5568455797601,-1.0,-1.0,-1.0,-1,-1
4,199946.4387955732,129.6989643573761,197193.1271150611,0.5720317363739014,0.013770246157407698,16.81037631015201,43.16570184807959,199079.82718456868,5.55601954460144,0.004334218784914403,4.055770452450901,6.8964322693080184,199829.9701707881,7.099616289138794,0.0005824991206979404,10.558181035420239,31.965980607787024,199699.84666786093,1076.4286587238312,0.0012332909212971108,5.51143460913955,16.296582638295767,-1.0,-1.0,-1.0,-1,-1
5,192068.13533799083,107.56465458869934,194068.13533799083,1.1367883682250977,-1.0,-1.0,-1.0,191961.63072359413,0.5369851589202881,0.0005545147518054948,12.148448980594349,37.07917483360581,192662.58625448824,3.4581105709075928,-0.0030950001959009674,15.57281287636577,49.790322717679544,191843.7152210277,2011.8766672611237,0.0011684401296873366,9.342846809382733,29.565283525099964,-1.0,-1.0,-1.0,-1,-1
6,207264.46788960948,131.99317169189453,206977.84660709422,0.09099984169006348,0.0013828770817963746,11.682856474953734,38.268977613761955,207767.91492741153,2.6291561126708984,-0.0024290079381584506,9.276488376872944,27.68926304905323,209691.9263662331,4.944437742233276,-0.011711889169138673,9.096419603272954,26.79959150857866,208382.56923212763,5645.335636854172,-0.005394563544358472,7.034129339755674,17.82547960693553,-1.0,-1.0,-1.0,-1,-1
7,210260.64286984474,147.9412236213684,211834.18679305323,0.10605716705322266,-0.007483777761407032,26.693237781969994,92.30824056069865,211872.79988513936,0.37802815437316895,-0.007667421697614506,26.003078190701032,89.71130629020682,210440.30024976213,15.45986533164978,-0.0008544508257239765,21.71871609841024,73.79307967698291,209247.8743842945,58.355594873428345,0.004816728759728788,24.113959584577564,82.72295375027649,-1.0,-1.0,-1.0,-1,-1
8,218064.8717535597,120.44828963279724,220571.39056338734,0.5481252670288086,-0.011494372246531772,30.846422456634805,103.16721115128261,219157.92982259358,1.8341608047485352,-0.0050125362248586245,9.87408321798296,27.5849768466273,218971.93734352,109.05674839019775,-0.004159613525397995,13.158104682633398,40.42918374141295,219764.87825838925,19.857680559158325,-0.007795875104316454,10.483236374560644,33.026838615263834,-1.0,-1.0,-1.0,-1,-1
9,185539.6880645555,118.88605284690857,182589.21268044383,0.24043989181518555,0.015902125388316337,22.42558468451082,72.42521489321086,185843.79350808865,6.341905832290649,-0.0016390317710750502,14.5179908910518,47.46173054715938,186668.44041783112,1.806614875793457,-0.006083616745560661,14.465211346131616,47.14334902787268,186495.26906789135,213.82550263404846,-0.005150278160451465,16.39785871879284,53.12306305308806,-1.0,-1.0,-1.0,-1,-1
10,195257.4094645864,134.26829552650452,194120.90293323103,0.10805439949035645,0.005820555206953647,11.664574251633498,30.230436863937552,195749.3447105018,0.8106088638305664,-0.0025194190953589653,14.587375341352137,41.88823047018393,196342.04360178555,71.65795803070068,-0.005554893615424426,12.89112346297904,36.79425467446903,195443.4739089984,4423.228026866913,-0.0009529187390234675,16.14479442607714,44.50163029645416,-1.0,-1.0,-1.0,-1,-1
11,180518.85032819008,127.85627150535583,179708.7756072468,0.6511366367340088,0.004487479947221811,8.073571636811254,23.61628921040993,179914.08267984763,2.821343183517456,0.003350163416413042,10.24092216946159,34.343160508005006,179998.88599319255,7.694262504577637,0.0028803880262488284,9.165862557384084,29.735578821694823,181100.32179356803,146.8228621482849,-0.003221112168179749,7.4203252254472725,21.007959055658635,-1.0,-1.0,-1.0,-1,-1
12,193332.50467482946,143.96155405044556,191612.79879755806,0.12556982040405273,0.008895068525408119,31.725799205333676,104.98625191058002,193001.27927025876,2.5499818325042725,0.001713242194465902,30.428854199607137,103.10390603327252,194182.86187647533,3.9008259773254395,-0.004398418171202584,30.410487553771937,101.44861911023578,193995.75250022023,105.77897214889526,-0.003430606904443244,25.08131666555616,83.03248178768162,-1.0,-1.0,-1.0,-1,-1
13,194744.78114071686,128.0307788848877,189575.26019768184,0.5813283920288086,0.02654510643496874,15.936365964737085,49.48600593931988,193605.90195280942,1.981201410293579,0.005848060118666394,5.08993892042381,14.683513025304507,194242.4659524419,2.8776535987854004,0.0025793512171809804,8.614786167305656,27.964759540221454,194894.58233863596,108.57719612121582,-0.0007692180352234981,11.107090612307388,35.75808215184693,-1.0,-1.0,-1.0,-1,-1
14,214810.4527684559,137.64331459999084,212884.42125123058,0.12422299385070801,0.008966190855253148,11.319991050881239,23.43386110414406,213989.2297788076,2.537580966949463,0.003823012237367636,19.21075651749026,60.6727775640815,214645.68015215744,4.007734298706055,0.0007670605139316481,13.65108028059616,35.618448254800555,213888.48128788144,2951.9947423934937,0.004292023356834742,12.750252725611494,37.29813007553682,-1.0,-1.0,-1.0,-1,-1
15,207802.0782494363,134.0322527885437,207050.12373200938,0.8301913738250732,0.0036186092254780877,27.698365871849578,86.61641924609962,207400.43604653128,5.99055814743042,0.001932811289899212,15.730165123440523,48.70732406971166,208195.32322395142,4.3784356117248535,-0.0018924015477991328,13.227195202613206,38.30042180017592,207129.96111669432,131.27471566200256,0.0032344100617473504,13.26869300002165,40.12872288506551,-1.0,-1.0,-1.0,-1,-1
